pos;ngram_range;min_df;norm;sublinear_tf;class_weight;penalty;C;fit_intercept;intercept_scaling;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;mean_fit_time;rank_test_score
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l2;False;None;l2;0.1;True;1000;0.12846425463260255;0.0;0.6022487018287033;0.44449077967537837;0.4842055712699676;0.33188186148133036;2.6003851890563965;277
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l1;True;None;l2;0.1;True;1000;0.39034603714104676;0.435461906933545;0.036041033938640596;0.0;0.5917155002966861;0.29071289566198366;3.3181735038757325;303
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l1;False;None;l2;0.1;True;1000;0.0;0.43331269151471463;0.0;0.5134813668870074;0.532000336346702;0.2957588789496848;3.4395022869110106;297
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l2;True;None;l2;0.1;True;1000;0.0;0.1635797695660633;0.391845185480103;0.0;0.6096841177564271;0.23302181456051868;3.3081703186035156;329
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l2;False;None;l2;0.1;True;1000;0.0;0.607514099088429;0.0;0.22061005804020367;0.6142072434989468;0.2884662801255159;3.3666947364807127;305
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l1;True;None;l2;0.1;True;1000;0.0;0.4307901882889286;0.5131841720578738;0.5724137770807219;0.0;0.3032776274855049;2.3630749702453615;287
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l1;False;None;l2;0.1;True;1000;0.13840911016225446;0.49827749590470727;0.0;0.3114167809492745;0.19802223267102206;0.22922512393745165;2.398737144470215;331
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l2;True;None;l2;0.1;True;1000;0.2773911414745473;0.292942914014825;0.5524441010972391;0.24866240864192746;0.4336142416354867;0.3610109613728051;2.6910815715789793;267
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l2;False;None;l2;0.1;True;1000;0.0;0.32828964727151055;0.0;0.0;0.0;0.06565792945430211;2.3343584060668947;377
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l1;True;None;l2;0.1;True;1000;0.5311543858212586;0.0;0.32808580741506;0.19940839671492308;0.4206087137818627;0.2958514607466209;2.62365927696228;295
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l1;False;None;l2;0.1;True;1000;0.5255607915655187;0.4775418186455716;0.39674440243418346;0.0;0.0;0.2799694025290548;3.7723569869995117;309
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l2;True;None;l2;0.1;True;1000;0.3130465893505131;0.0;0.2361743586892938;0.13367362847814968;0.27404909933307087;0.1913887351702055;3.940904712677002;349
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l2;False;None;l2;0.1;True;1000;0.5382275524771365;0.0;0.0;0.41967011317611974;0.1396134339164824;0.21950221991394772;3.7631784439086915;337
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l1;True;None;l2;0.1;True;1000;0.0;0.0;0.0;0.5909939614354244;0.4058915409329524;0.19937710047367535;3.5929914474487306;345
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l1;False;None;l2;0.1;True;1000;0.5929843985574696;0.1943971037190454;0.05550564327135544;0.25088578458522454;0.08674501195525298;0.2361035884176696;2.592399263381958;325
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l2;True;None;l2;0.1;True;1000;0.0;0.0;0.2750909619127904;0.0;0.0;0.05501819238255808;2.5218759059906004;379
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l2;False;None;l2;0.1;True;1000;0.12846425463260255;0.0;0.6022487018287033;0.44449077967537837;0.4842055712699676;0.33188186148133036;2.4815409183502197;277
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l1;True;None;l2;0.1;True;1000;0.39034603714104676;0.435461906933545;0.036041033938640596;0.0;0.5917155002966861;0.29071289566198366;3.320412015914917;303
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l1;False;None;l2;0.1;True;1000;0.0;0.43331269151471463;0.0;0.5134813668870074;0.532000336346702;0.2957588789496848;3.377869987487793;297
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l2;True;None;l2;0.1;True;1000;0.0;0.1635797695660633;0.391845185480103;0.0;0.6096841177564271;0.23302181456051868;3.2800124168395994;329
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l2;False;None;l2;0.1;True;1000;0.0;0.607514099088429;0.0;0.22061005804020367;0.6142072434989468;0.2884662801255159;3.3549538612365724;305
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l1;True;None;l2;0.1;True;1000;0.0;0.4307901882889286;0.5131841720578738;0.5724137770807219;0.0;0.3032776274855049;2.3529736518859865;287
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l1;False;None;l2;0.1;True;1000;0.13840911016225446;0.49827749590470727;0.0;0.3114167809492745;0.19802223267102206;0.22922512393745165;2.2945446968078613;331
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l2;True;None;l2;0.1;True;1000;0.2773911414745473;0.292942914014825;0.5524441010972391;0.24866240864192746;0.4336142416354867;0.3610109613728051;2.2861072063446044;267
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l2;False;None;l2;0.1;True;1000;0.0;0.32828964727151055;0.0;0.0;0.0;0.06565792945430211;2.2859933853149412;377
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l1;True;None;l2;0.1;True;1000;0.5311543858212586;0.0;0.32808580741506;0.19940839671492308;0.4206087137818627;0.2958514607466209;2.510179138183594;295
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l1;False;None;l2;0.1;True;1000;0.5255607915655187;0.4775418186455716;0.39674440243418346;0.0;0.0;0.2799694025290548;2.5567164421081543;309
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l2;True;None;l2;0.1;True;1000;0.3130465893505131;0.0;0.2361743586892938;0.13367362847814968;0.27404909933307087;0.1913887351702055;2.4974160194396973;349
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l2;False;None;l2;0.1;True;1000;0.5382275524771365;0.0;0.0;0.41967011317611974;0.1396134339164824;0.21950221991394772;2.3865370750427246;337
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l1;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.28682355880737304;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l1;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.2845741271972656;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l2;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.2889986991882324;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l2;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.28508906364440917;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l1;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.374528694152832;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l1;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.37285470962524414;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l2;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.36564126014709475;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l2;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.4317648887634277;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l1;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.27608466148376465;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l1;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.27631292343139646;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l2;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.2724154949188232;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l2;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.27566957473754883;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l1;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.33224802017211913;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l1;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.32738871574401857;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l2;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.31992030143737793;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l2;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.32146196365356444;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l1;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.2805267333984375;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l1;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.34868927001953126;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l2;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.2756450653076172;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l2;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.2778757095336914;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l1;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.3610568046569824;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l1;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.36350507736206056;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l2;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.35864596366882323;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l2;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.3637992858886719;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l1;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.28283324241638186;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l1;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.2743424415588379;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l2;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.27202587127685546;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l2;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.34697871208190917;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l1;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.32222943305969237;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l1;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.31886968612670896;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l2;True;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.32119045257568357;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l2;False;balanced;l1;0.1;True;1.0;None;None;None;None;None;None;0.3202472686767578;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l1;True;balanced;l2;0.1;True;1.0;0.6274427448310513;0.6496655912488427;0.6315236660151753;0.6388551586535517;0.6405901594749981;0.6376154640447238;0.31009302139282224;25
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l1;False;balanced;l2;0.1;True;1.0;0.6262087829526207;0.6483350610894534;0.6292884984962381;0.6369278174578102;0.6395124552296771;0.63605452304516;0.3078306198120117;39
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l2;True;balanced;l2;0.1;True;1.0;0.6447410626066415;0.652590443862652;0.6479967482675405;0.6614829681899546;0.6484578537459077;0.6510538153345393;0.309937572479248;1
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l2;False;balanced;l2;0.1;True;1.0;0.6422659822426104;0.65363879247711;0.6469466767558323;0.660971123393178;0.6478343320923832;0.6503313813922228;0.30626983642578126;3
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l1;True;balanced;l2;0.1;True;1.0;0.6195432487084302;0.6279769555892737;0.6110470561031275;0.6326764173065562;0.6224266394568797;0.6227340634328535;0.4730672836303711;105
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l1;False;balanced;l2;0.1;True;1.0;0.6189036514820424;0.6258158464953295;0.6105919733048364;0.6289459773987645;0.6219969437547276;0.62125087848714;0.40630378723144533;111
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l2;True;balanced;l2;0.1;True;1.0;0.6415611025571248;0.6474405708175079;0.6372301746457307;0.6462009615143067;0.6521618818872094;0.644918938284376;0.40337724685668946;13
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);1;l2;False;balanced;l2;0.1;True;1.0;0.6399353487641996;0.6490293778184427;0.6368136753330822;0.6457033833491947;0.6530360805110921;0.6449035731552023;0.4002726078033447;15
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l1;True;balanced;l2;0.1;True;1.0;0.6366388073073304;0.6487504773759657;0.6345800262471539;0.6394592917320289;0.6366995110497594;0.6392256227424477;0.3072672843933105;21
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l1;False;balanced;l2;0.1;True;1.0;0.6328876120584437;0.6470273384759179;0.6335376187788458;0.6376064926219711;0.6369054423718036;0.6375929008613965;0.3030905246734619;29
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l2;True;balanced;l2;0.1;True;1.0;0.6393453752575569;0.6514584990063245;0.6477105033321839;0.6468090725512202;0.6498615389576743;0.647036997820992;0.30848045349121095;9
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);5;l2;False;balanced;l2;0.1;True;1.0;0.6385759777687716;0.6504875362056624;0.6461133680093699;0.6480817641331404;0.6460974361820956;0.645871216459808;0.3041075706481934;11
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l1;True;balanced;l2;0.1;True;1.0;0.6319597921616852;0.6486177716888873;0.6313205956255175;0.6425635918435763;0.6388648640444134;0.6386653230728159;0.35088024139404295;23
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l1;False;balanced;l2;0.1;True;1.0;0.6311308187092476;0.6475728019446088;0.6285259929790559;0.6392702492642526;0.6380339338426956;0.6369067593479721;0.43235073089599607;33
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l2;True;balanced;l2;0.1;True;1.0;0.6379970797358128;0.6553274028414654;0.6508329864637565;0.6495000459666921;0.652159752126213;0.649163453426788;0.35529370307922364;5
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 2);5;l2;False;balanced;l2;0.1;True;1.0;0.6370327583061282;0.6552051314990882;0.6496635713080797;0.6461795340816663;0.65010221884155;0.6476366428073025;0.349686861038208;7
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l1;True;balanced;l2;0.1;True;1.0;0.6274427448310513;0.6496655912488427;0.6315236660151753;0.6388551586535517;0.6405901594749981;0.6376154640447238;0.31549525260925293;25
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l1;False;balanced;l2;0.1;True;1.0;0.6262087829526207;0.6483350610894534;0.6292884984962381;0.6369278174578102;0.6395124552296771;0.63605452304516;0.3150676727294922;39
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l2;True;balanced;l2;0.1;True;1.0;0.6447410626066415;0.652590443862652;0.6479967482675405;0.6614829681899546;0.6484578537459077;0.6510538153345393;0.3123350143432617;1
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l2;False;balanced;l2;0.1;True;1.0;0.6422659822426104;0.65363879247711;0.6469466767558323;0.660971123393178;0.6478343320923832;0.6503313813922228;0.312501049041748;3
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l1;True;balanced;l2;0.1;True;1.0;0.6195432487084302;0.6279769555892737;0.6110470561031275;0.6326764173065562;0.6224266394568797;0.6227340634328535;0.4028302192687988;105
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l1;False;balanced;l2;0.1;True;1.0;0.6189036514820424;0.6258158464953295;0.6105919733048364;0.6289459773987645;0.6219969437547276;0.62125087848714;0.4819031238555908;111
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l2;True;balanced;l2;0.1;True;1.0;0.6415611025571248;0.6474405708175079;0.6372301746457307;0.6462009615143067;0.6521618818872094;0.644918938284376;0.4028730869293213;13
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l2;False;balanced;l2;0.1;True;1.0;0.6399353487641996;0.6490293778184427;0.6368136753330822;0.6457033833491947;0.6530360805110921;0.6449035731552023;0.40435047149658204;15
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l1;True;balanced;l2;0.1;True;1.0;0.6366388073073304;0.6487504773759657;0.6345800262471539;0.6394592917320289;0.6366995110497594;0.6392256227424477;0.30622048377990724;21
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l1;False;balanced;l2;0.1;True;1.0;0.6328876120584437;0.6470273384759179;0.6335376187788458;0.6376064926219711;0.6369054423718036;0.6375929008613965;0.30731759071350095;29
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l2;True;balanced;l2;0.1;True;1.0;0.6393453752575569;0.6514584990063245;0.6477105033321839;0.6468090725512202;0.6498615389576743;0.647036997820992;0.3093108654022217;9
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l2;False;balanced;l2;0.1;True;1.0;0.6385759777687716;0.6504875362056624;0.6461133680093699;0.6480817641331404;0.6460974361820956;0.645871216459808;0.30948915481567385;11
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l1;True;balanced;l2;0.1;True;1.0;0.6319597921616852;0.6486177716888873;0.6313205956255175;0.6425635918435763;0.6388648640444134;0.6386653230728159;0.36136574745178224;23
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l1;False;balanced;l2;0.1;True;1.0;0.6311308187092476;0.6475728019446088;0.6285259929790559;0.6392702492642526;0.6380339338426956;0.6369067593479721;0.35857810974121096;33
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l2;True;balanced;l2;0.1;True;1.0;0.6379970797358128;0.6553274028414654;0.6508329864637565;0.6495000459666921;0.652159752126213;0.649163453426788;0.4269770622253418;5
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l2;False;balanced;l2;0.1;True;1.0;0.6370327583061282;0.6552051314990882;0.6496635713080797;0.6461795340816663;0.65010221884155;0.6476366428073025;0.35631523132324217;7
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l1;True;balanced;l1;0.1;True;1000;None;None;None;None;None;None;0.280350923538208;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l1;False;balanced;l1;0.1;True;1000;None;None;None;None;None;None;0.27992954254150393;385
{'SYM', 'ADJ', 'NOUN', 'PRON', 'PART', 'CONJ', 'VERB', 'INTJ', 'ADV', 'ADP', 'PROPN', 'NUM', 'DET', 'SCONJ', 'X', 'PUNCT', 'AUX'};(1, 1);1;l2;True;balanced;l1;0.1;True;1000;None;None;None;None;None;None;0.2776765823364258;385
