pos;ngram_range;min_df;norm;sublinear_tf;class_weight;penalty;C;fit_intercept;intercept_scaling;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;mean_fit_time;rank_test_score
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);1;l1;False;None;l2;0.1;True;1.0;0.48026633667637697;0.47064836282825717;0.4787551626770201;0.48398486733030943;0.4827112220751145;0.47927319031741555;0.8083664417266846;247
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);1;l2;True;None;l2;0.1;True;1.0;0.6366738088021375;0.6529548680761302;0.6499572354238023;0.6458458003340698;0.643804969283039;0.6458473363838357;0.7062163829803467;163
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);1;l2;False;None;l2;0.1;True;1.0;0.632799632704887;0.6523683504652439;0.644552984228448;0.6448439218070119;0.646108739948197;0.6441347258307576;0.718557596206665;173
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);1;l1;True;None;l2;0.1;True;1.0;0.39977052232438515;0.3915100728937281;0.399371876695817;0.40395440098843177;0.4029897211686481;0.399519318814202;0.9497719764709472;253
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);1;l1;False;None;l2;0.1;True;1.0;0.3997186366428235;0.3882031302465985;0.3966590878266682;0.40293713496455075;0.3974459117109824;0.39699278027832474;0.924953556060791;255
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);1;l2;True;None;l2;0.1;True;1.0;0.6527852130999989;0.6573563423723625;0.654531940390185;0.6564710735591309;0.6453514399266677;0.653299201869669;0.9280888557434082;125
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);1;l2;False;None;l2;0.1;True;1.0;0.6513489261671744;0.6563617554374297;0.6496896272748385;0.6603238424312019;0.6477140455392114;0.6530876393699712;0.9313654899597168;127
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);5;l1;True;None;l2;0.1;True;1.0;0.5069794194515149;0.4995499816384075;0.5062283856319644;0.523623619845351;0.5090041779404523;0.509077116901538;0.6773865222930908;237
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);5;l1;False;None;l2;0.1;True;1.0;0.5044382541160073;0.49230973752519425;0.5077554110624748;0.5200733143914914;0.5059749099421321;0.5061103254074599;0.6905319690704346;239
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);5;l2;True;None;l2;0.1;True;1.0;0.6441764867404391;0.6558648730778334;0.6552928043780942;0.6462573373284924;0.652209648795308;0.6507602300640334;0.7597692012786865;143
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);5;l2;False;None;l2;0.1;True;1.0;0.6361059130262323;0.6541588380941097;0.651975890622339;0.6442000510928514;0.6521204018688505;0.6477122189408766;0.6844272136688232;153
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);5;l1;True;None;l2;0.1;True;1.0;0.4768355896559442;0.4835757211100673;0.48873885473489603;0.49867003027371826;0.4894072245770307;0.48744548407033134;0.8232809066772461;241
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);5;l1;False;None;l2;0.1;True;1.0;0.47521266260827616;0.48151510253813595;0.48760146252485376;0.49351507411628065;0.4851188699371204;0.4845926343449333;0.8303064823150634;243
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);5;l2;True;None;l2;0.1;True;1.0;0.6883698275775753;0.6894903916380797;0.6906425382290715;0.6901700269150927;0.6791993557552033;0.6875744280230045;0.7800116539001465;61
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);5;l2;False;None;l2;0.1;True;1.0;0.6884063848014302;0.689433971022199;0.6910600023015212;0.6844323530912588;0.6767484623753991;0.6860162347183616;0.8380487442016602;69
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l1;True;None;l2;0.1;True;1.0;0.48081200546016495;0.4727455108845796;0.4818634020363769;0.4875075621526813;0.4822016548939787;0.4810260270855563;0.7431514739990235;245
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l1;False;None;l2;0.1;True;1.0;0.48026633667637697;0.47064836282825717;0.4787551626770201;0.48398486733030943;0.4827112220751145;0.47927319031741555;0.7196262359619141;247
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l2;True;None;l2;0.1;True;1.0;0.6366738088021375;0.6529548680761302;0.6499572354238023;0.6458458003340698;0.643804969283039;0.6458473363838357;0.502550745010376;163
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l2;False;None;l2;0.1;True;1.0;0.632799632704887;0.6523683504652439;0.644552984228448;0.6448439218070119;0.646108739948197;0.6441347258307576;0.5797021865844727;173
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l1;True;None;l2;0.1;True;1.0;0.39977052232438515;0.3915100728937281;0.399371876695817;0.40395440098843177;0.4029897211686481;0.399519318814202;0.9527309894561767;253
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l1;False;None;l2;0.1;True;1.0;0.3997186366428235;0.3882031302465985;0.3966590878266682;0.40293713496455075;0.3974459117109824;0.39699278027832474;1.1139086723327636;255
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l2;True;None;l2;0.1;True;1.0;0.6527852130999989;0.6573563423723625;0.654531940390185;0.6564710735591309;0.6453514399266677;0.653299201869669;1.1189722537994384;125
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l2;False;None;l2;0.1;True;1.0;0.6513489261671744;0.6563617554374297;0.6496896272748385;0.6603238424312019;0.6477140455392114;0.6530876393699712;1.1525871753692627;127
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l1;True;None;l2;0.1;True;1.0;0.5069794194515149;0.4995499816384075;0.5062283856319644;0.523623619845351;0.5090041779404523;0.509077116901538;0.8248488903045654;237
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l1;False;None;l2;0.1;True;1.0;0.5044382541160073;0.49230973752519425;0.5077554110624748;0.5200733143914914;0.5059749099421321;0.5061103254074599;0.7825944900512696;239
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l2;True;None;l2;0.1;True;1.0;0.6441764867404391;0.6558648730778334;0.6552928043780942;0.6462573373284924;0.652209648795308;0.6507602300640334;0.7888261318206787;143
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l2;False;None;l2;0.1;True;1.0;0.6361059130262323;0.6541588380941097;0.651975890622339;0.6442000510928514;0.6521204018688505;0.6477122189408766;0.788042688369751;153
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l1;True;None;l2;0.1;True;1.0;0.4768355896559442;0.4835757211100673;0.48873885473489603;0.49867003027371826;0.4894072245770307;0.48744548407033134;1.1186882972717285;241
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l1;False;None;l2;0.1;True;1.0;0.47521266260827616;0.48151510253813595;0.48760146252485376;0.49351507411628065;0.4851188699371204;0.4845926343449333;0.9569161891937256;243
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l2;True;None;l2;0.1;True;1.0;0.6883698275775753;0.6894903916380797;0.6906425382290715;0.6901700269150927;0.6791993557552033;0.6875744280230045;0.9484872817993164;61
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l2;False;None;l2;0.1;True;1.0;0.6884063848014302;0.689433971022199;0.6910600023015212;0.6844323530912588;0.6767484623753991;0.6860162347183616;0.9358662128448486;69
